000,10,2004,2005,added,already,also,back,bbc,best,blair,british,brown,company,could,country,election,end,england,european,even,expected,film,firm,first,five,game,games,get,go,going,good,government,group,growth,home,however,labour,last,like,london,made,make,many,market,may,million,minister,mobile,months,mr,much,music,new,news,next,number,one,part,party,people,plans,play,players,public,put,said,sales,say,says,second,see,service,set,show,since,still,take,technology,think,three,time,told,top,tv,two,uk,us,use,used,want,way,week,well,win,work,world,would,year,years,label,article_ID
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13439689480387887,0.0,0.0,0.0,0.0,0.18201352147151595,0.0,0.0,0.0,0.0,0.43244924475560076,0.0,0.0,0.0,0.0,0.09588916087811349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.262968527616894,0.0,0.0,0.09108680606248641,0.0,0.0,0.0,0.0,0.464159494426209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11927184651341656,0.0,0.0,0.0,0.19266931334984422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12803525508680413,0.0,0.0,0.0,0.0,0.0,0.11536558607836558,0.15709558047407193,0.0,0.0,0.0,0.0,0.0,0.1584086303007506,0.0,0.0,0.0,0.0,0.0,0.0,0.11617589313678386,0.12321302452267571,0.0,0.0,0.5214706975428285,0.10495240487375417,0.07874736458193635,0.0,0.10516774353384742,tech,136
0.0,0.0,0.0,0.0,0.18400338651780107,0.0,0.12272811933726867,0.1858842663960381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2044483420928536,0.40570139432079777,0.20285069716039889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21603810369880289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23961868231803826,0.0,0.0,0.08984823031511978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21729881334307227,0.0,0.0,0.17766409499084673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18912460548485469,0.642554438181314,0.0,0.17145420289865249,0.0,0.0,0.0,sport,1370
0.0,0.0,0.0,0.0,0.0,0.0,0.16248912337956065,0.0,0.0,0.0,0.11855257787939745,0.0,0.0,0.0,0.06561276795246815,0.0,0.0,0.0,0.10847749281378069,0.0,0.0,0.09466016790208898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09022825429755786,0.0,0.08952317294660583,0.6990564024752604,0.0,0.0,0.0,0.0,0.11144264183113754,0.06567047790067256,0.0,0.0,0.07637137312342065,0.0,0.08366078782088665,0.0,0.08673293132573134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08212894717935179,0.0,0.06078237814227577,0.0919324952204688,0.11518093040858142,0.06945399905557584,0.10253592755586285,0.0,0.0,0.0,0.28520486742774026,0.31721847739420905,0.0,0.18287362121595452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08630695432571696,0.08317464953003358,0.0,0.0,0.0,0.07186048447480488,0.0784076846908309,0.09618112978334932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2664971543224576,0.08346549951411542,0.0,0.0,0.0,0.11354832360609157,0.06221313708732278,0.0,politics,1372
0.0,0.0,0.35896561312046,0.13207315784923915,0.0,0.0,0.07011256500638849,0.10619263769162475,0.0,0.1254286512231047,0.0,0.13362112949011057,0.0,0.0,0.0,0.0,0.0,0.0,0.14042112681357988,0.0,0.0,0.0,0.0,0.0,0.0,0.12271037876747437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12773070387886182,0.43450822472699924,0.0,0.11820346829310942,0.0,0.1700172499567073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2475553454565644,0.0,0.0,0.0,0.0,0.12341903119865988,0.21262732033704387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2053152911556054,0.1503960670264336,0.0,0.0,0.0,0.0,0.28189885703824147,0.21710167613207854,0.0,0.11131289051653917,0.11172197535086965,0.0,0.0,0.0,0.10361084076385683,0.0,0.0,0.0,0.0,0.08731067763411078,0.31677736835459747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16106638503171194,0.19629989581049698,business,1374
0.0,0.0,0.0,0.0,0.0,0.0,0.06952578604527881,0.10530390104910554,0.0,0.0,0.0,0.0,0.0,0.0,0.2526693020714569,0.0,0.0,0.0,0.0,0.800428803093627,0.1211636728716331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2316409925682489,0.0,0.11491542644071784,0.0,0.0,0.14362392753486558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10021829232207476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13161910433630658,0.0,0.0,0.12907021940719762,0.0,0.2544962340810108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1453856481137159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10713956123374589,0.12133623120949064,0.0,0.0,0.14575504418956542,0.0,0.0,tech,1375
0.0,0.16579110983280626,0.31960509661657016,0.0,0.0,0.0,0.09363710183034718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3460070226907681,0.0,0.15765217898784073,0.0,0.0,0.0,0.0,0.0,0.0,0.11951685140011549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.604264588751846,0.0,0.19343223705659696,0.0,0.15786371809751348,0.0,0.11353116624431873,0.0,0.0,0.2640617621664413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10621612423268434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17383135042912196,0.0,0.3427546978118875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1486611773991972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10755411312712708,0.0,business,1376
0.0,0.0,0.0,0.32078139014554125,0.0,0.0,0.05676350500402732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06876295356640157,0.0,0.0,0.0,0.0,0.43566708079774374,0.09892264643906613,0.09920497081840103,0.0,0.0,0.07245200096867299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23452011097045353,0.0,0.1913963114411214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21527575369767823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25821631174479853,0.0,0.0,0.0,0.1207109716078101,0.07278860900243131,0.0,0.0,0.0,0.0,0.19926537337014036,0.16622435016965376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09045070461066519,0.0,0.0,0.0,0.0,0.1506212681281723,0.0,0.0,0.0,0.35343594164165004,0.0,0.0,0.0,0.0,0.0,0.0,0.09309738546379966,0.0,0.0,0.0,0.0,0.05949999022541393,0.4564007026648203,0.07946271910829315,business,1377
0.0,0.0,0.0,0.0,0.0,0.1526770566907357,0.17521740841826497,0.1326923267443635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22364460833677935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8839529439590132,0.09937788364062622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15672856360845114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13909030569682412,0.0,0.1345349728674499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1223915157200593,0.0,0.10062973222411525,0.0,entertainment,1378
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5727536814520627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2587872464371523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21535632102890595,0.2421130622251348,0.0,0.0,0.3388639263024257,0.11976237096319506,0.0,0.0,0.0,0.20203134803736003,0.0,0.0,0.0,0.0,0.15625761169272812,0.0,0.0,0.0,0.0,0.0,0.0,0.16522777829137145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2657952631894338,0.3214495113916123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12258146242971421,0.29879267854075947,entertainment,1379
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28131703999386376,0.0,0.0,0.0,0.0,0.0,0.2905374343719374,0.0,0.0,0.0,0.0,0.0,0.0,0.3161277398199567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22172910335446078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3453678011970067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5829241883050669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22764112928153846,0.0,0.33157795089476494,0.0,0.0,0.19832921858847508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16483249515426,0.0,0.0,entertainment,137
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19666320330472165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2605403013710342,0.19294421077894822,0.43260752129129226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15743152124463455,0.0,0.0,0.18308472596388062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14728789082176252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09505829152525018,0.0,0.0,0.0,0.22281907993296257,0.0,0.0,0.40206093378096924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22437520975469896,0.0,0.0,0.0,0.0,0.0,0.5441891357862447,0.0,0.14914325471899623,0.0,sport,1380
0.07030161858149071,0.0,0.0,0.0,0.0,0.07791978610616876,0.08942340965927767,0.06772044170850225,0.0,0.0,0.39146161357922543,0.0,0.10773881479319677,0.07791978610616876,0.0,0.0,0.09311408036862177,0.0,0.0,0.17158399502670849,0.0,0.07814216850334697,0.0,0.0,0.05706928212763073,0.07825402243498822,0.0,0.0,0.0,0.0,0.0,0.07390156831946172,0.36067033530451725,0.0,0.0,0.0,0.0753799063503028,0.0,0.054211118187721195,0.06898143608261814,0.0,0.06304472979189192,0.06444991074127306,0.13812431403638387,0.0,0.07159821796909101,0.0,0.08478463367991206,0.0,0.0,0.4569768859038682,0.0744836144636398,0.0,0.152154559528482,0.0,0.0,0.0,0.15052794454391782,0.0,0.0,0.0,0.08464362472930279,0.0,0.0,0.0,0.0,0.032733065372534606,0.0,0.0,0.0,0.0,0.0,0.0,0.1384485942049455,0.0,0.0,0.14249314611203034,0.0,0.0,0.0,0.06607399585170169,0.0,0.0,0.07939772574824375,0.0,0.05567916744304541,0.20201309407650364,0.056391388440149626,0.15786929966183144,0.0,0.0,0.0,0.0,0.06890094610854898,0.0,0.0,0.37478011167458497,0.0,0.15407122813561322,0.06259151265374521,business,1381
0.0,0.0,0.0,0.0,0.0,0.13815105131860375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09603134033441241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23559434606012153,0.0,0.0,0.0,0.2557860512289455,0.0,0.0,0.2774872984012812,0.0,0.0,0.09611580504836434,0.0,0.0,0.0,0.11426908839515085,0.0,0.0,0.0,0.28751274657949977,0.0,0.0,0.0,0.30383090276599367,0.13205875116418936,0.0,0.17984573976403434,0.0,0.0,0.0,0.08896154550200262,0.0,0.0,0.3049601851452328,0.0,0.0,0.0,0.0,0.0,0.29017709237129397,0.0,0.0,0.13775986184919897,0.0,0.0,0.0,0.24546806143608935,0.0,0.0,0.12631950705209866,0.0,0.33153798754228403,0.0,0.0,0.10517554519563838,0.0,0.0,0.0,0.0,0.23877821643201813,0.0,0.0,0.0,0.0,0.24518017435795283,0.0,0.0,0.0,0.0,0.0,0.0,0.09105561504785459,0.0,tech,1382
0.0,0.16365378323664453,0.0,0.0,0.0,0.4832374132541816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1858147723908182,0.0,0.35392823376148974,0.0,0.0,0.37093099513215383,0.0,0.153975735740123,0.15277250488284136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1303287806874973,0.0,0.0,0.0,0.0,0.16761474078382316,0.0,0.0,0.0,0.11808528749908342,0.0,0.0,0.10484681952453277,0.0,0.0,0.0,0.0,0.0,0.0,0.35557256497753886,0.0,0.0,0.0,0.0,0.0,0.2030016075371565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12263088822665218,0.0,0.0,0.0,0.0,0.0,0.2331494137873179,0.0,0.1660975916932156,0.15972139319584966,0.0,0.0,0.0,0.0,0.16039630309407185,0.0,0.09688587463771171,0.0,0.0,tech,1383
0.0,0.0,0.0,0.0,0.0,0.0,0.1858259418499578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15007225281989314,0.11444374010832073,0.0,0.0,0.0,0.0,0.0,0.10825533728181523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20476112596582918,0.0,0.19986386118405997,0.0,0.0,0.0,0.0,0.1274481236023678,0.0,0.0,0.11611025466034519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10318690868406927,0.0,0.07026314334586346,0.0,0.0,0.19668203284620359,0.06951199213368063,0.0,0.0,0.0,0.11726221986575144,0.0,0.0,0.0,0.0,0.2720832375174998,0.0,0.0,0.43056637018442456,0.10629501764316059,0.0,0.0,0.0,0.0,0.09834101642310179,0.0987024284592519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09328721420393431,0.0,0.0,0.11131037591285595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5843530128865211,0.2845929513124943,0.0,politics,1386
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4980333320230452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2842417357464986,0.21381093615737531,0.21857648999905946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17200649401774293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22202291527633064,0.0,0.255988458446884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20118215543212153,0.43902367549648647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26203099901203136,0.0,0.0,0.0,0.0,0.0,0.0,0.31789232504808523,0.17417323452376632,0.0,sport,1387
0.5406242315756734,0.0,0.0,0.0,0.0,0.0,0.11461201773015785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40061239606510113,0.0,0.0,0.14628888788699376,0.0,0.0,0.0,0.0,0.19092802151113775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4625642230425535,0.1300087687019769,0.0,0.17378943564655436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08390650016888779,0.0,0.0,0.0,0.0,0.0,0.0,0.17744651869340067,0.0,0.0,0.0,0.17600220017867968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14455120502241098,0.0,0.0,0.0,0.0,0.0,0.35323530995324176,0.0,0.0,0.0,0.0,0.0,0.0,entertainment,1388
0.0,0.23898640977309057,0.0,0.0,0.10118395966698804,0.0,0.20246557379246038,0.0,0.11082965751943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14054780347280382,0.0,0.0,0.0,0.11761330553808716,0.0,0.0,0.0,0.08614123897325414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10888025356459816,0.0,0.0,0.0,0.0,0.13886036156760462,0.08182708302466754,0.0,0.0,0.09516067019841201,0.0,0.10424346601045029,0.0,0.0,0.0,0.1279752104599379,0.0,0.4765806248726565,0.0,0.0,0.0,0.15310959807181918,0.0,0.0,0.0,0.0757363866029335,0.0,0.0,0.0,0.2555247388275504,0.0,0.0,0.0,0.0,0.14822335421760002,0.0,0.0,0.0,0.11581311804020918,0.0,0.0,0.10448820270988766,0.0,0.0,0.21508131333834266,0.10363772535561189,0.0,0.0,0.0,0.0,0.2930938983574627,0.11984413002281269,0.0,0.0,0.0,0.0,0.0,0.0,0.11662193677684908,0.0,0.0,0.0,0.0,0.4684589119690508,0.0,0.0,0.07751914857950576,0.0,politics,1390
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32491552032650545,0.0,0.0,0.0,0.0,0.0,0.1545705061401727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23948685765703684,0.0,0.0,0.0,0.0,0.7635735258738955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2814870466192011,0.0,0.0,0.28447019613825764,0.0,0.0,0.0,0.0,0.11254487284871008,0.1178371160370939,0.08329273970267681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10867457342911249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1178371160370939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10390267242792534,politics,1391
0.0,0.0,0.0,0.0,0.2389364258837233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3191811419389676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1807769741971735,0.0,0.0,0.2530173081060927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4666873893953128,0.0,0.0,0.0,0.27348181061553684,0.0,0.0,0.0,0.0,0.2530173081060927,0.0,0.0,0.0,0.28217199037228075,0.0,0.0,0.0,0.0,0.0,0.0,0.48002920199737015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1670507063435909,0.0,0.2230975720287252,business,1392
0.0,0.0,0.0,0.0,0.15429463552427533,0.0,0.10291272785836297,0.0,0.169003285387534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09873352543990321,0.08967380882567402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08571929849700731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07938712900680601,0.0,0.0,0.2966881334489251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1314777027508136,0.0,0.10383672442420376,0.2918445486259607,0.09057855157012992,0.0,0.0,0.11548982867724021,0.0,0.0,0.06598319033439295,0.0,0.0,0.0,0.0,0.0,0.1506830956899958,0.0,0.0,0.0,0.0,0.087696109557054,0.0,0.07966662505978514,0.0953731293225144,0.0,0.0,0.0,0.10760060755799664,0.0,0.0,0.0,0.0,0.0,0.7594997496395403,0.0,0.0,0.06489790127896619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17858734061764867,0.07188580668539339,0.053936999672666776,0.0,0.0,tech,1394
0.0,0.0,0.0,0.0,0.0,0.0,0.08137977731097878,0.0,0.0,0.0,0.0,0.0,0.0,0.141821808530899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5730107448768144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2965145045396416,0.0,0.0,0.0,0.0,0.09866966027588034,0.0,0.0,0.0,0.23461057473972532,0.0,0.29425385432739143,0.0,0.0,0.0,0.0,0.0,0.10396795803475334,0.0,0.0,0.09231217506658983,0.0,0.0,0.12920106747274074,0.27397592314447083,0.1381282482128054,0.0,0.20870877480076316,0.0,0.0,0.0,0.0,0.0,0.35746472842477306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17017357646271364,0.0,0.0,0.0,0.0,0.1445118065841918,0.0,0.0,0.0,0.10263797032570786,0.14366896207236163,0.0,0.0,0.1258473801374668,0.0,0.0,0.0,0.0,0.0,0.08530297687230656,0.0,0.0,tech,1395
0.0,0.0,0.0,0.0,0.0,0.0,0.1432412966433089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.573766036916748,0.0,0.0,0.0,0.0,0.0,0.3656616539947163,0.0,0.0,0.0,0.0,0.0,0.0,0.23675582289666147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4344016377677125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10486575595668078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4698578851672555,0.0,0.0,0.0,0.20011161639865574,0.0,0.0,0.0,sport,1396
0.11683852984939538,0.0,0.0,0.0,0.0,0.0,0.07430909792353659,0.22509743046104702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25899925033080384,0.0,0.0,0.0,0.09484690620065322,0.0,0.13496034066953586,0.0,0.0,0.0,0.12282150497007047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10711322117294307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2475776856179547,0.0,0.0,0.0,0.0,0.0,0.08339051123162036,0.0,0.0,0.0,0.0,0.5317443414204311,0.1450836876245755,0.0,0.26085827754084745,0.27200534729921705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13156951224033983,0.0,0.0,0.43028635013597205,0.0,0.0,0.0925365901745615,0.0,0.0,0.0,0.0,0.1284080659885412,0.0,0.0,0.11451066719358284,0.0,0.0,0.0,0.23367429124378736,0.0,0.0,sport,1397
0.0,0.0,0.0,0.0,0.0,0.0,0.05744321755260183,0.0,0.0,0.0,0.12573225913663758,0.0,0.0,0.10010719211005778,0.06958635308009992,0.0,0.5981400615571648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27802202507742646,0.0,0.0,0.0,0.0,0.23638347427313297,0.0,0.0,0.0,0.0,0.08280181348626563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1467748924666671,0.0,0.0,0.0,0.0,0.17420554245354825,0.0,0.06446342927523825,0.0,0.24431284158937738,0.2946408543292935,0.10874562194155107,0.0,0.0,0.10663969607105464,0.0,0.2943758959238195,0.0,0.09697432963191403,0.19964745578936732,0.0,0.09789939115666521,0.0,0.08893569085621929,0.0,0.0,0.0,0.08821180252147498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08651188881990832,0.07244865313463729,0.101411034984066,0.0,0.1985267666061198,0.0,0.0,0.0,0.0,0.0,0.0,0.12042494143565095,0.0659808366370901,0.0,politics,1398
0.0,0.0,0.0,0.0,0.0,0.0,0.054636686502094765,0.0,0.0,0.39097162653415557,0.0,0.10412706711474277,0.0,0.0,0.13237307797321632,0.0,0.0,0.0,0.0,0.4193434797787819,0.09521620662898374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08118794508247086,0.09101728302462607,0.0,0.270918107618679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08429374616939067,0.0,0.07703922609020089,0.07875632525478383,0.0,0.0,0.08749139412578896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06197647052002109,0.09617686808889403,0.0,0.0,0.0,0.0,0.0,0.07006136091679387,0.0,0.0,0.0,0.0,0.0,0.03999906149465858,0.0,0.0,0.0,0.0,0.27934881982235304,0.0,0.0,0.1012677804962977,0.08674290410342272,0.08706169203885254,0.0,0.0,0.48369058395150305,0.16148184065202847,0.07248889058809034,0.07909334481055291,0.09702221526141551,0.0,0.0,0.0,0.06890899426362118,0.0,0.0,0.0,0.0844913083185976,0.08960920689075509,0.25258616775456055,0.09535181122038966,0.0,0.07632879558348736,0.11454128185329629,0.0,0.0,sport,1400
0.0,0.0,0.0,0.0,0.0,0.1489232904271455,0.0,0.06471495567678051,0.07016687950056054,0.0,0.0,0.08143017878080122,0.0,0.07446164521357275,0.10351932214940665,0.0,0.0,0.0,0.0,0.5738913721617814,0.297846580854291,0.0,0.0,0.0,0.1090730057341496,0.0,0.0,0.0,0.0,0.1423559470981916,0.07062175906685039,0.0,0.1378654017859484,0.0,0.0,0.0,0.0,0.0,0.05180518647247138,0.13183997227374353,0.0,0.1807402665076529,0.0,0.13199424922870884,0.0,0.06842063320187212,0.0,0.16204365099345514,0.0,0.07543146849452052,0.0,0.2135339206472874,0.0,0.2908036429617538,0.0,0.06478870809878022,0.0,0.19179652925099946,0.0,0.0,0.05478987647653631,0.0,0.0,0.08342240419908344,0.0,0.14999222189609643,0.0,0.0,0.07213136214965475,0.0,0.0,0.07281944061439702,0.08589612441655964,0.0,0.0,0.13567058757784847,0.0,0.0,0.08934736206336442,0.07565182006395807,0.0,0.05668827024298653,0.0,0.0,0.09009415288916274,0.05320808255661947,0.06434919845700932,0.1616660838908064,0.15086293698904105,0.07678151321232823,0.07383400407520492,0.13214897014674637,0.0,0.0,0.0,0.0,0.05969117965876706,0.04478718798839329,0.09815561789335399,0.0,tech,1401
